"observationDate","stateProvince","decimalLatitude","decimalLongitude","scientificName","vernacularName","dataResourceName","basisOfRecord","recordID"
2004-05-06,"New South Wales",-34.42,150.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","0dbda47f-4ace-4031-a021-1a9cb68b577d"
2007-07-23,"New South Wales",-32.75,152.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","39d51831-3234-4882-9e50-57babfb2011e"
2004-07-12,"New South Wales",-33.25,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","cbc7dd6e-b93e-446a-a079-59c92364514e"
2005-04-30,"New South Wales",-35.83,150.17,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","0c2a9f6f-ed1e-4d61-a2c3-c4d7c756ef28"
2009-06-17,"New South Wales",-36.92,149.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","8fb73439-760e-47cf-aeff-f4fa62d89613"
2006-05-24,"New South Wales",-34.08,150.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","b76769d8-4357-4208-9993-9061ed79e1cf"
2007-08-04,"New South Wales",-32.92,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","42b13104-7f77-4871-81fe-f22605e8e177"
2007-06-15,"New South Wales",-33.58,150.75,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","c18b3004-a07c-431b-8860-4a96b89d7dd3"
2007-07-01,"New South Wales",-33.75,150.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","0486e767-e98a-4611-b956-560358c657f1"
2004-06-12,"New South Wales",-31.25,152.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","3ae17535-6a9a-4c2b-b386-077512d2ba88"
2008-07-06,"New South Wales",-35.25,149.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","1a95264a-b17a-4149-a34a-6c0398c78caa"
2006-05-24,"New South Wales",-34.08,150.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","ba713311-f828-46da-a409-894c2e120919"
2007-05-27,"New South Wales",-33.08,151.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","225d8043-0f62-48c4-a046-79d38883944c"
2007-07-30,"New South Wales",-32.75,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","47972548-31f7-4ca3-9445-36e49e95f2d7"
2008-04-25,"New South Wales",-35.92,146.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","94556087-e5b2-4ba7-9e92-072e05ce2b11"
2007-09-04,"New South Wales",-32.92,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","189535f8-ea0d-47f4-b56a-1f95f25545d8"
2005-04-01,"New South Wales",-35.92,150.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","691ebd82-f9e0-42a1-89ab-c945a205d941"
2007-05-04,"New South Wales",-33.75,151.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","611d90d1-c46a-4d1a-a3ef-608634bd4146"
2009-05-02,"New South Wales",-35.42,150.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","b25dcaf5-cf01-4db7-b58d-747d5f9e72ef"
2005-06-24,"New South Wales",-32.67,151.35,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","c213181f-34ab-446f-8b8c-c0ce787ac8b0"
2009-03-27,"New South Wales",-33.08,151.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","ce91bb0a-a15e-4256-bd35-1b52f6769b8b"
2007-06-12,"New South Wales",-33.25,151.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","793b024c-8125-4862-833b-221836299458"
2009-06-24,"New South Wales",-35.58,150.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","e92b662e-8db6-42a5-9ba3-af0c1d92c17d"
2007-07-10,"New South Wales",-33.25,151.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","ecdd4f4f-9191-4593-872a-fe7cb3a7faf3"
2008-04-24,"New South Wales",-35.25,149.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","f6a1c985-405c-4632-ae3e-b1a6222cfdc7"
2005-06-12,"New South Wales",-32.8,151.45,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","b56eb4e7-d722-45cd-9faf-5bfbe66088ce"
2005-07-29,"New South Wales",-30.25,150.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","1662b570-9834-40ce-971e-7a37a7d24922"
2005-07-05,"New South Wales",-33.75,150.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","03ce362c-b683-46be-b0d1-00c7e1fd1aaa"
2009-06-18,"New South Wales",-35.75,150.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","172fb2b9-8534-49f6-a6ef-de689e964aa2"
2004-07-05,"New South Wales",-33.58,150.75,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","15cb12a8-376b-4532-8fd6-b6205beda287"
2007-05-01,"New South Wales",-29.25,149.75,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","873e8c4b-a122-45a1-a2d4-a69f7b630d6e"
2009-05-17,"New South Wales",-33.42,151.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","ba0b2c02-b8e7-44ac-ab17-1fee0d459365"
2005-06-24,"New South Wales",-32.92,151.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","ce302892-f393-4b9d-a494-7c6fff35b1b9"
2004-08-14,"New South Wales",-33.25,151.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","62bdcf8b-f18d-4f5c-872f-4c2ece896404"
2009-05-27,"New South Wales",-32.75,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","f8c14b3f-191a-4c17-9073-1b006ab213ae"
2009-06-24,"New South Wales",-35.75,150.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","6e1a51fd-b62b-4682-98c4-b93829d7240a"
2008-07-21,"New South Wales",-35.75,147.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","bf849e44-9b2c-4da4-a64c-73af832b3720"
2005-03-14,"New South Wales",-35.25,149.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","b513a65d-486f-4cc9-b940-dd5101bffc02"
2004-09-03,"New South Wales",-33.4,151.05,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","ff2f60ea-555e-4583-8c63-2d86791b52c6"
2007-04-10,"New South Wales",-30.25,153.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","a425445e-c240-413d-b577-dd049a6b7b70"
2004-04-25,"New South Wales",-35.25,150.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","4669e904-8885-48a1-84ec-9af9ae3aa7e5"
2004-07-21,"New South Wales",-31.65,152.82,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","f1f809c9-a623-4ce5-b481-44aaca7cc50e"
2004-05-20,"New South Wales",-35.25,147.75,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","4c747754-906c-4fe4-b8e5-6873b803acf9"
2007-10-12,"New South Wales",-33.75,150.75,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","f84a4e87-8d51-4c52-a00c-48ee0e38f5e3"
2007-05-20,"New South Wales",-33.75,150.75,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","b7696327-4d89-4d34-8ecb-70df577e4f97"
2007-06-29,"New South Wales",-32.75,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","77f3d203-2ada-4a42-af2f-89edf7b02379"
2007-05-19,"New South Wales",-33.08,151.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","d30ea332-5373-4bd9-9142-057d017b9917"
2007-05-19,"New South Wales",-33.42,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","c34e0656-f246-4a90-a333-1cf0ee96fd8c"
2009-05-24,"New South Wales",-32.92,151.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","2f61d8b2-12ca-46c9-96d2-f503cc3d496b"
2008-08-08,"New South Wales",-33.58,150.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","52530eaf-59b0-4ada-84f3-ce2dbf595fc7"
2005-06-05,"New South Wales",-36.05,146.9,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","41f7f967-2a5d-4d65-892b-a368d6de855c"
2005-07-12,"New South Wales",-32.42,151.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","e73cc5ff-ce7a-4689-86f6-ea4febec0cd1"
2005-05-01,"New South Wales",-32.08,151.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","708842a6-190d-42b2-ac93-027bc38f2b79"
2007-05-20,"New South Wales",-33.75,150.75,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","9fdfcf0f-f895-4951-9de9-d307c7bbc03f"
2007-04-21,"New South Wales",-32.75,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","9e16a836-fbc1-4e7b-9f43-375d1c649c55"
2007-04-18,"New South Wales",-36.75,149.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","5b92f2dc-b97f-404a-89b6-83ad90ea346d"
2006-04-01,"New South Wales",-33.25,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","6b360cc6-1fec-427d-a712-141f172f7f4f"
2009-05-27,"New South Wales",-32.92,151.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","9ee9a95b-6963-4adc-b4ed-73c868b7d216"
2007-09-17,"New South Wales",-33.42,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","e7d7c710-198b-4e7b-bad4-942596a9d9a8"
2008-05-01,"New South Wales",-33.08,151.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","28ab4216-bc07-4355-bb12-74d26c83a3ec"
2004-08-02,"New South Wales",-33.25,151.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","e0ed1be9-f079-493d-b6d2-560ca77c21a8"
2004-07-03,"New South Wales",-36.08,146.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","a23b38a2-ca26-453d-a9b1-cec9178a5ceb"
2007-06-17,"New South Wales",-33.75,150.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","681874e0-f612-4f5f-922a-6e7d867deb43"
2007-05-07,"New South Wales",-33.08,151.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","a1c2c533-7d12-4054-8176-80cb98f8a0a5"
2007-05-15,"New South Wales",-33.42,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","9c1b8164-514a-4837-9a4d-6497972cf115"
2009-07-18,"New South Wales",-33.75,150.75,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","75e816ea-7b32-4600-9b92-dcf11861962d"
2005-07-26,"New South Wales",-35.05,148.1,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","fc3d9bf2-60dd-4fa7-97f9-fcd4940db84a"
2007-09-20,"New South Wales",-33.75,150.75,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","dd3c5141-ddf0-472d-9d62-2f73379cde4d"
2007-08-25,"New South Wales",-33.75,150.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","ef11b622-3d1e-403a-912c-4787214c7ed3"
2009-07-01,"New South Wales",-36.08,150.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","6352c5dc-6547-4db4-aa7d-4bb8e71465b7"
2004-05-28,"New South Wales",-34.58,148.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","2bec473f-833f-469c-978a-bc9171212d93"
2008-05-08,"New South Wales",-35.25,149.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","03cada7d-01aa-461b-af7d-7a85fcac3815"
2008-08-10,"New South Wales",-33.08,150.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","45c12918-5310-4b0b-906e-3d144036ad08"
2007-05-26,"New South Wales",-33.75,150.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","a8f17c86-1c91-48de-b25d-c6f3aaabada5"
2007-05-26,"New South Wales",-33.75,150.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","91786dcb-1bbb-45d5-8fbb-caa0c1e036d9"
2004-05-06,"New South Wales",-36.92,149.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","63c4874c-a6a7-413e-b481-50b573195bf7"
2007-05-09,"New South Wales",-33.42,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","08ab29d1-7737-430e-a357-02d75d11645e"
2009-07-04,"New South Wales",-32.92,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","bd6418bf-cb2d-40c4-9e1c-920780ed496f"
2004-07-06,"New South Wales",-33.42,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","dcd7024e-7cb5-42bd-8333-e9d96506a98f"
2007-05-20,"New South Wales",-33.08,151.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","6b90f052-ddbb-406f-a1e0-e25940aadd37"
2009-09-05,"New South Wales",-35.75,146.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","7033b309-b040-41f9-8d6d-f66b6dcbbb18"
2005-06-19,"New South Wales",-33.08,150.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","d6af7194-0257-429b-ba2f-884a7349f45a"
2008-09-01,"New South Wales",-37.25,149.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","e38bd50a-c3ca-4d18-9de6-f61c112132db"
2009-05-30,"New South Wales",-33.08,150.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","fe8ac810-93b4-44c9-9ec7-bd9614477525"
2004-04-08,"New South Wales",-34.08,150.75,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","d9a1d966-ecb3-48d6-ba50-3bdb6f5f8ffc"
2008-05-01,"New South Wales",-33.75,150.75,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","a6a6cc73-b19a-45ac-83e5-235005fd13a6"
2004-05-19,"New South Wales",-34.58,150.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","aa21917c-63b9-4526-83c6-b2c3adf1545d"
2004-07-28,"New South Wales",-31.3,152.82,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","e257b44d-fa6e-43c5-9f59-df9f0aada9db"
2008-05-17,"New South Wales",-33.42,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","14f5fdc8-1720-4064-95ee-ef7a29d8563b"
2007-08-11,"New South Wales",-32.92,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","08394f69-5a35-4163-8f17-a071eb27d4c2"
2007-05-16,"New South Wales",-33.42,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","211eba9c-cde1-4654-ad8a-e62d34882a86"
2009-09-13,"New South Wales",-33.25,148.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","d79d05c3-b487-4243-944a-d7ac7abd568d"
2009-06-20,"New South Wales",-36.75,149.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","7fee47b5-aa83-4d69-b5dd-fbb4a6e1ea72"
2007-06-15,"New South Wales",-33.58,150.75,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","5f1de478-57f6-4d2f-b6dc-2342b7f66eaf"
2007-06-15,"New South Wales",-31.25,152.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","031bf8ac-8533-4f61-8d5d-467feb7ac28e"
2008-08-02,"New South Wales",-35.58,147.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","63185969-e9fc-44da-979d-67c542865641"
2005-05-12,"New South Wales",-33.08,150.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","b7f697ee-fd6a-4c98-b34d-a533db9070a9"
2005-08-03,"New South Wales",-32.92,150.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","a308df3a-f50a-48ce-8ac1-a9a6f448a549"
2004-08-03,"New South Wales",-33.25,151.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","c82e7614-afb7-40bb-8411-74520d4c6667"
2007-05-01,"New South Wales",-30.92,153.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","2d3f3ef1-1767-4143-a979-f5e55df7eebe"
2006-05-20,"New South Wales",-35.42,147.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","2713e82a-217e-4ba9-ae62-e9a3cfad9225"
2005-03-12,"New South Wales",-35.25,149.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","c7da43d1-0fcd-469d-bb50-4ac8be897b72"
2004-05-17,"New South Wales",-34.58,148.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","25e77ac8-a337-487a-b9bb-1a1cc2f738c3"
2008-08-29,"New South Wales",-33.08,150.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","d125c728-11e6-4597-8168-69bf114a91d9"
2009-06-13,"New South Wales",-36.92,149.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","ff12ebcc-8dca-4566-a6ac-54f3e5c94fa3"
2007-07-06,"New South Wales",-33.75,151.08,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","1f72a4f3-d7e1-45e9-86b9-92f2a7b75edd"
2007-06-10,"New South Wales",-33.42,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","f9209ec1-0935-4846-9241-56d13af049ae"
2007-05-20,"New South Wales",-33.75,150.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","a2f5f99f-cc75-49fe-af5c-9c506942c5bd"
2009-05-26,"New South Wales",-33.42,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","99ef95cd-65f2-4a0a-82dd-de0d003691d9"
2005-04-07,"New South Wales",-35.9,150.15,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","d5c345f3-8b94-4568-8abc-dfbf865b7df2"
2009-05-27,"New South Wales",-32.92,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","eb2e5483-db57-4e10-af76-07c8b3475940"
2005-05-07,"New South Wales",-33.08,150.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","2f938db9-49f0-4b75-a02c-a009ea942d20"
2004-05-26,"New South Wales",-33.42,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","e52efb4e-607c-48d1-8de4-bc2d78d86450"
2007-07-17,"New South Wales",-32.75,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","c9b5afcb-a570-4d77-893b-aaf17c60571d"
2004-04-04,"New South Wales",-33.25,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","2c0276d7-d6d0-486d-8feb-a382a1366531"
2004-08-24,"New South Wales",-33.25,151.58,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","0df703ed-368f-47ed-9ebc-8f1b33707e89"
2007-06-11,"New South Wales",-31.42,152.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","c4d62c65-c512-4bd0-9783-ec9e6438f235"
2007-06-02,"New South Wales",-33.75,150.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","385bb62b-03d9-4361-8532-cb76a0b7fcf4"
2007-05-19,"New South Wales",-31.42,152.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","8bf64e69-4b89-46fe-a63f-a438f32eac67"
2009-06-18,"New South Wales",-35.58,150.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","fe30da8a-dcb4-4a94-8b15-7cea339ba18a"
2007-08-27,"New South Wales",-33.75,151.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","442d4b80-5e59-4491-a174-a1c3a40ff42d"
2004-05-18,"New South Wales",-33.42,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","9abc300a-29d9-45a3-b9da-dbff912e0669"
2004-05-18,"New South Wales",-33.92,150.92,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","2155feca-b0b0-4805-aaab-73c17ae0729b"
2005-06-17,"New South Wales",-33.08,150.25,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","b4e3a54b-cddd-49db-892e-a39118876a65"
2009-07-04,"New South Wales",-32.92,151.42,"Lathamus discolor","Swift Parrot","New South Wales Bird Atlassers","HUMAN_OBSERVATION","6853f417-66e7-4dab-95a6-43afb3245651"
